Date,Time,kWh Forn,kWh Rec,kVARh Forn,kVARh Rec,Vll an mean,Vll bn mean,Vll cn mean,Ia mean,Ib mean,Ic mean,kWh FornCP,kWh RecCP,kVARh FornCP,kVARh RecCP
3/1/14,17:00:00000,697011536,0,47082623,0,41016648438,37829160156,41148351563,70239059,67637749,72125420,697011536,0,47082623,0
3/1/14,17:05:00000,698034851,0,47545311,0,41032730469,38061386719,41164328125,70296600,67831497,71691345,698034851,0,47545311,0
3/1/14,17:10:00000,692182190,0,46305084,0,41062257813,38272761719,41192339844,69645485,66971039,70952049,692182190,0,46305084,0
3/1/14,17:15:00000,698692749,0,48371887,0,41046042969,38631515625,41173300781,69940063,67540016,71488365,698692749,0,48371887,0
3/1/14,17:20:00000,701788269,0,49592461,0,41041355469,38985773438,41164281250,69990280,67720047,71572861,701788269,0,49592461,0
3/1/14,17:25:00000,701115295,0,49173145,0,41071703125,38975945313,41189777344,69790291,67602562,71635040,701115295,0,49173145,0
3/1/14,17:30:00000,702746033,0,52782681,0,41153078125,39242242188,41268480469,69800873,67417679,71599411,702746033,0,52782677,0
3/1/14,17:35:00000,702656799,0,51159256,0,41171191406,39162398438,41289507813,69703247,67494812,71656204,702656799,0,51159256,0
3/1/14,17:40:00000,699805908,0,50991909,0,41131750000,39378511719,41249960938,69352875,67151077,71225464,699805908,0,50991909,0
3/1/14,17:45:00000,708142578,0,55634918,0,41109566406,39581851563,41224378906,70197166,67991730,71786110,708142578,0,55634918,0
3/1/14,17:50:00000,710611877,0,56308788,0,41133945313,39791691406,41249843750,70351402,67852585,72048721,710611877,0,56308788,0
3/1/14,17:55:00000,704045166,0,49403404,0,41105136719,39468781250,41218078125,69703865,67407661,71785393,704045166,0,49403404,0
3/1/14,18:00:00000,703647339,0,46921356,0,41015445313,39728363281,41130941406,69657135,67248871,71623306,703647339,0,46921356,0
3/1/14,18:05:00000,696880066,0,40820858,0,41024800781,39425761719,41143308594,69235481,66476608,71241814,696880066,0,40820858,0
3/1/14,18:10:00000,697197144,0,36057579,0,41026753906,39289265625,41144933594,69353645,66626183,71226967,697197144,0,36057579,0
3/1/14,18:15:00000,705811584,0,38262032,0,40964519531,39569375000,41084386719,70079964,67315445,72089928,705811646,0,38262032,0
3/1/14,18:20:00000,722240845,0,36535767,0,40846625000,39237628906,40973261719,71907738,69215950,74236794,722240845,0,36535767,0
3/1/14,18:25:00000,735188171,0,35424099,0,40799269531,39049960938,40928304688,73059547,70584435,76140579,735188171,0,35424099,0
3/1/14,18:30:00000,751330933,0,33686508,0,40712652344,38441355469,40843289063,75085220,72754272,78314697,751330933,0,33686508,0
3/1/14,18:35:00000,782047058,0,44339603,0,40609214844,38390777344,40740175781,78406120,76120293,81498703,782047058,0,44339603,0
3/1/14,18:40:00000,824357117,0,70140213,0,40427070313,38299007813,40558578125,82848465,81240440,86145920,824357117,0,70140213,0
3/1/14,18:45:00000,878847717,0,116364906,0,40573496094,38657234375,40697281250,88190628,86936058,91566536,878847717,0,116364906,0
3/1/14,18:50:00000,929721619,0,159332596,0,40493269531,38042945313,40621773438,94951538,93074127,97596725,929721619,0,159332596,0
3/1/14,18:55:00000,963875000,0,162507141,0,40554265625,38549011719,40684851563,97879196,95672249,100740807,963875000,0,162507141,0
3/1/14,19:00:00000,988023987,0,172982407,0,40569734375,39056753906,40697371094,100024788,97511047,102969841,988023926,0,172982407,0
3/1/14,19:05:00000,1000048035,0,177916733,0,40579609375,39368882813,40704691406,100920898,98361275,104175552,1000048035,0,177916733,0
3/1/14,19:10:00000,1009435669,0,185423370,0,40609191406,39733542969,40734304688,101560661,98822029,105047096,1009435669,0,185423370,0
3/1/14,19:15:00000,1019377747,0,185948502,0,40596671875,39465199219,40726871094,102913475,100111328,106115593,1019377747,0,185948502,0
3/1/14,19:20:00000,1023056152,0,178255081,0,40580859375,38815875000,40711031250,103951790,100890701,106878517,1023056152,0,178255081,0
3/1/14,19:25:00000,1027679810,0,179684464,0,40785011719,38991253906,40910023438,103872765,100925896,106872765,1027679810,0,179684464,0
3/1/14,19:30:00000,1023449219,0,168137100,0,40880585938,38401050781,40999902344,103790878,100785477,106494667,1023449158,0,168137100,0
3/1/14,19:35:00000,1020431458,0,160949127,0,40884648438,38185363281,41001613281,103425095,100775703,106283005,1020431458,0,160949127,0
3/1/14,19:40:00000,1014774353,0,156700928,0,40923281250,38287613281,41039929688,102694153,99946808,105485138,1014774353,0,156700928,0
3/1/14,19:45:00000,1008436768,0,152999954,0,40897976563,38214261719,41013605469,101783447,99812782,104861740,1008436768,0,152999954,0
3/1/14,19:50:00000,1013252014,0,156262405,0,40883148438,38294574219,40998078125,102351730,100082214,105420975,1013252014,0,156262405,0
3/1/14,19:55:00000,1008609192,0,153091537,0,40906875000,38252640625,41021539063,101891891,99657425,104773369,1008609192,0,153091537,0
3/1/14,20:00:00000,1006228455,0,152606277,0,40910488281,38433125000,41024410156,101567001,99322510,104159325,1006228455,0,152606277,0
3/1/14,20:05:00000,1012495056,0,164031143,0,40910585938,39152148438,41022402344,101526344,99394493,104474930,1012495056,0,164031143,0
3/1/14,20:10:00000,1016762329,0,170680511,0,40913636719,39460464844,41023921875,101675835,99731483,104698387,1016762329,0,170680527,0
3/1/14,20:15:00000,1016283386,0,174977783,0,40934800781,39776652344,41046078125,101336136,99483223,104373421,1016283386,0,174977783,0
3/1/14,20:20:00000,1011263428,0,169834381,0,40950371094,39885222656,41063046875,100657509,98738564,103704330,1011263428,0,169834381,0
3/1/14,20:25:00000,1005679993,0,162491394,0,40941921875,39625640625,41054300781,100289764,98224579,103339981,1005679993,0,162491394,0
3/1/14,20:30:00000,1006426880,0,161958496,0,40923632813,39579312500,41038230469,100632729,98253181,103349052,1006426880,0,161958481,0
3/1/14,20:35:00000,1005090332,0,162386292,0,40912726563,39660632813,41026539063,100388840,98212509,103095673,1005090332,0,162386292,0
3/1/14,20:40:00000,1003603882,0,161713013,0,40886375000,39574621094,41002015625,100284454,98059006,103254501,1003603882,0,161712997,0
3/1/14,20:45:00000,997616882,0,158173309,0,40901171875,39575660156,41016687500,99544144,97648598,102418304,997616882,0,158173309,0
3/1/14,20:50:00000,999858704,0,161889023,0,40913757813,39766093750,41029468750,99757935,97545624,102550179,999858704,0,161889023,0
3/1/14,20:55:00000,996961731,0,157607269,0,40931726563,39532097656,41047601563,99549583,97491158,102304192,996961731,0,157607269,0
3/1/14,21:00:00000,992556519,0,150851563,0,40928171875,39215308594,41043089844,99392235,97065117,102163506,992556519,0,150851563,0
3/1/14,21:05:00000,989988586,0,145978897,0,40934414063,38825601563,41053375000,99444977,96950836,102281746,989988586,0,145978897,0
3/1/14,21:10:00000,989108276,0,144322556,0,40970902344,38714695313,41085582031,99162079,97025963,102331512,989108276,0,144322556,0
3/1/14,21:15:00000,986585876,0,143537979,0,40985125000,38669667969,41099199219,98658195,96999977,102173805,986585876,0,143537979,0
3/1/14,21:20:00000,985681152,0,141369080,0,40989406250,38567976563,41102507813,98754341,96968857,101988052,985681152,0,141369080,0
3/1/14,21:25:00000,976955505,0,134582886,0,40996695313,38568804688,41111449219,97976646,95938087,100860909,976955505,0,134582886,0
3/1/14,21:30:00000,991988220,0,153058258,0,40979894531,39468605469,41095640625,99123787,96898331,101615929,991988220,0,153058258,0
3/1/14,21:35:00000,996523071,0,158414734,0,40970441406,39735542969,41088347656,99552963,97101051,101837357,996523071,0,158414734,0
3/1/14,21:40:00000,988663086,0,153376434,0,40963714844,39404308594,41081125000,98914040,96697128,101262878,988663086,0,153376434,0
3/1/14,21:45:00000,986438965,0,149683853,0,40971578125,39135761719,41087511719,98821045,96653633,101273811,986438965,0,149683853,0
3/1/14,21:50:00000,984140869,0,148999069,0,40979566406,39269140625,41098988281,98607536,96338562,100667328,984140869,0,148999069,0
3/1/14,21:55:00000,985085632,0,149210007,0,40986265625,39294847656,41105375000,98733482,96367661,100693504,985085632,0,149210007,0
3/1/14,22:00:00000,975309021,0,137804993,0,41000921875,38727625000,41117707031,98022842,95866341,99994888,975309021,0,137804993,0
3/1/14,22:05:00000,973677307,0,144529526,0,41010332031,39454277344,41125808594,97238045,95325241,99184105,973677307,0,144529526,0
3/1/14,22:10:00000,970236633,0,141618378,0,40989058594,39334898438,41105261719,97090179,94942230,98951645,970236633,0,141618378,0
3/1/14,22:15:00000,965682007,0,141113403,0,40993738281,39350269531,41109542969,96673347,94534264,98351486,965682007,0,141113403,0
3/1/14,22:20:00000,958735291,0,134523132,0,41011421875,38951074219,41127976563,96175270,94345032,97660469,958735291,0,134523132,0
3/1/14,22:25:00000,948019531,0,126707977,0,41007972656,38484601563,41126335938,95435966,93605095,96894257,948019531,0,126707977,0
3/1/14,22:30:00000,941228088,0,121019844,0,41046882813,38415042969,41161343750,94681320,92910744,96136650,941228088,0,121019844,0
3/1/14,22:35:00000,940812500,0,121531929,0,41067105469,38233125000,41184101563,95098549,92813713,96043083,940812500,0,121531929,0
3/1/14,22:40:00000,935806396,0,121425179,0,41030710938,38285648438,41146433594,94439827,92456154,95614273,935806335,0,121425179,0
3/1/14,22:45:00000,938076965,0,127327446,0,41019539063,38796746094,41131800781,94257164,92371277,95540932,938076965,0,127327446,0
3/1/14,22:50:00000,940822449,0,140542633,0,41032867188,40126160156,41142062500,93504204,91829697,94796890,940822449,0,140542633,0
3/1/14,22:55:00000,936733765,0,138927322,0,41049921875,40068828125,41158789063,93246101,91375832,94302094,936733765,0,138927322,0
3/1/14,23:00:00000,924856323,0,130521500,0,41085105469,39773207031,41196375000,92186295,90403709,93060150,924856323,0,130521500,0
3/1/14,23:05:00000,919066162,0,124328552,0,41076882813,39318761719,41189738281,91887497,90101700,92857941,919066162,0,124328552,0
3/1/14,23:10:00000,903752563,0,112121590,0,41072285156,38872542969,41185472656,90608879,88649971,91738083,903752563,0,112121590,0
3/1/14,23:15:00000,891338684,0,103483276,0,41094078125,38922320313,41205988281,89111313,87109795,90610046,891338684,0,103483276,0
3/1/14,23:20:00000,889324768,0,99579918,0,41091246094,38426351563,41205105469,89357628,87247406,90703629,889324768,0,99579918,0
3/1/14,23:25:00000,883813721,0,94809082,0,41100433594,38279320313,41214253906,88827202,86816498,90212067,883813721,0,94809082,0
3/1/14,23:30:00000,872604187,0,88702103,0,41057238281,38111308594,41173781250,87900742,85756195,89250443,872604187,0,88702103,0
3/1/14,23:35:00000,884178894,0,111803078,0,41146179688,39905972656,41255625000,87895882,85591187,89027817,884178894,0,111803078,0
3/1/14,23:40:00000,884952087,0,116045700,0,41128214844,40476218750,41240234375,87508232,85353203,88788849,884952087,0,116045700,0
3/1/14,23:45:00000,878016296,0,110705299,0,41118503906,40369093750,41231109375,86788025,84605988,88324562,878016296,0,110705299,0
3/1/14,23:50:00000,874838806,0,108761002,0,41125257813,40226027344,41237265625,86452591,84467789,88095924,874838806,0,108761002,0
3/1/14,23:55:00000,869536072,0,108562332,0,41166121094,40481570313,41275175781,85738861,83677216,87322998,869536072,0,108562332,0
3/2/14,00:00:00000,865632385,0,108931252,0,41154546875,40455156250,41266289063,85577339,83367928,86771599,865632385,0,108931252,0
3/2/14,00:05:00000,859634644,0,110164719,0,41129144531,40733074219,41241253906,84912788,82540520,86067619,859634644,0,110164719,0
3/2/14,00:10:00000,852481689,0,99078835,0,41079597656,40149031250,41192617188,84494179,82232300,85766403,852481689,0,99078835,0
3/2/14,00:15:00000,850713257,0,97816338,0,41057500000,40093109375,41173078125,84234322,82224922,85683769,850713257,0,97816338,0
3/2/14,00:20:00000,845593750,0,95311806,0,41073535156,40104339844,41189964844,83600784,81901344,84969940,845593750,0,95311806,0
3/2/14,00:25:00000,840779053,0,92804756,0,41095585938,40342187500,41208542969,83072319,81255829,84048843,840779053,0,92804756,0
3/2/14,00:30:00000,843324768,0,99159790,0,41099562500,40718093750,41213625000,83092369,81371735,84063339,843324768,0,99159790,0
3/2/14,00:35:00000,845010559,0,100039909,0,41122390625,40804945313,41235328125,83052536,81388206,84338875,845010559,0,100039909,0
3/2/14,00:40:00000,836799500,0,88156937,0,41142246094,40045792969,41254312500,82611954,80885841,84036644,836799500,0,88156937,0
3/2/14,00:45:00000,837141541,0,88529686,0,41128960938,39804054688,41239007813,82892120,81194473,84128342,837141541,0,88529686,0
3/2/14,00:50:00000,833088074,0,87131500,0,41199277344,39752992188,41306691406,82307198,80733742,83798050,833088074,0,87131500,0
3/2/14,00:55:00000,824070740,0,80709503,0,41281402344,39526511719,41392636719,81587601,79679428,82893631,824070740,0,80709503,0
3/2/14,01:00:00000,822711853,0,79105965,0,41288718750,39380804688,41399410156,81537354,79585495,82882217,822711853,0,79105965,0
3/2/14,01:05:00000,816248047,0,75135094,0,41300738281,39399058594,41411101563,80881104,78789253,82243362,816248047,0,75135094,0
3/2/14,01:10:00000,814762146,0,73024101,0,41299351563,39092234375,41411960938,80805420,78961197,82326508,814762146,0,73024101,0
3/2/14,01:15:00000,820211853,0,86723427,0,41312824219,40502441406,41419320313,80473167,78617485,81970070,820211853,0,86723427,0
3/2/14,01:20:00000,817327515,0,85763351,0,41330117188,40627019531,41438902344,80024467,78296989,81535583,817327515,0,85763351,0
3/2/14,01:25:00000,814219727,0,80583206,0,41322902344,40180144531,41433425781,80100731,78293526,81334724,814219727,0,80583206,0
3/2/14,01:30:00000,808491455,0,75940865,0,41311898438,40076210938,41427281250,79563232,77767166,80845245,808491455,0,75940865,0
3/2/14,01:35:00000,798408997,0,65112213,0,41278753906,39604292969,41392656250,78782562,76910728,80369530,798408997,0,65112213,0
3/2/14,01:40:00000,802190308,0,69637093,0,41277171875,39661085938,41391398438,79014481,77410889,80753304,802190308,0,69637093,0
3/2/14,01:45:00000,800420776,0,66825363,0,41273714844,39576566406,41389753906,78976799,77302002,80483994,800420776,0,66825363,0
3/2/14,01:50:00000,797684448,0,62855457,0,41292656250,39330738281,41407734375,78729927,77102264,80492508,797684448,0,62855457,0
3/2/14,01:55:00000,795570862,0,61484440,0,41301503906,39053375000,41421796875,78991508,76950333,80236526,795570862,0,61484440,0
3/2/14,02:00:00000,790812256,0,58605095,0,41261417969,38955058594,41386300781,78483498,76660416,79925972,790812256,0,58605095,0
3/2/14,02:05:00000,790498169,0,63795395,0,41275535156,39542144531,41393164063,78148941,76224762,79480515,790498169,0,63795395,0
3/2/14,02:10:00000,796458801,0,71708672,0,41278000000,40151046875,41393941406,78475716,76452675,79583588,796458801,0,71708672,0
3/2/14,02:15:00000,795953491,0,73062675,0,41301441406,40326554688,41417953125,78300964,76369629,79288155,795953491,0,73062675,0
3/2/14,02:20:00000,792276367,0,69114853,0,41326429688,40392808594,41441597656,77736275,75834320,79001091,792276367,0,69114853,0
3/2/14,02:25:00000,788695923,0,65174927,0,41298378906,39970535156,41414746094,77617836,75744766,79017433,788695923,0,65174927,0
3/2/14,02:30:00000,785237732,0,61408459,0,41308839844,39833652344,41425535156,77419724,75489159,78602371,785237732,0,61408459,0
3/2/14,02:35:00000,782606995,0,58302124,0,41319812500,39541718750,41437304688,77452072,75157173,78601273,782606995,0,58302124,0
3/2/14,02:40:00000,785106995,0,64620445,0,41345710938,40150648438,41459437500,77207153,75156601,78423424,785106995,0,64620445,0
3/2/14,02:45:00000,785190063,0,64157562,0,41368042969,40119425781,41483011719,77290413,75111221,78362732,785190063,0,64157562,0
3/2/14,02:50:00000,783944702,0,64575424,0,41376246094,40126921875,41489917969,77056633,75048691,78268799,783944702,0,64575424,0
3/2/14,02:55:00000,782660095,0,63300816,0,41369351563,40059105469,41483003906,76981491,75018295,78125443,782660095,0,63300816,0
3/2/14,03:00:00000,782087402,0,62732922,0,41375097656,40031015625,41490902344,76955498,74895615,78125381,782087402,0,62732922,0
3/2/14,03:05:00000,783489868,0,64089485,0,41376593750,40018054688,41490394531,77184074,74983368,78270699,783489868,0,64089485,0
3/2/14,03:10:00000,786187500,0,65934608,0,41405871094,40047011719,41515785156,77331627,75176819,78611984,786187500,0,65934608,0
3/2/14,03:15:00000,779577271,0,61974693,0,41396453125,40056281250,41508582031,76644157,74543350,77920334,779577271,0,61974693,0
3/2/14,03:20:00000,774822937,0,50856007,0,40734421875,39402937500,40846785156,77305038,75282829,78620872,774822937,0,50856007,0
3/2/14,03:25:00000,767597351,0,45937485,0,40611929688,39254726563,40730062500,76610374,74835091,78274384,767597351,0,45937485,0
3/2/14,03:30:00000,763538452,0,42668003,0,40604535156,39248523438,40718242188,76329277,74463623,77693634,763538452,0,42668003,0
3/2/14,03:35:00000,766201843,0,45296669,0,40614066406,39226015625,40728429688,76645950,74679993,78009331,766201843,0,45296669,0
3/2/14,03:40:00000,761443604,0,45748795,0,40619640625,39546820313,40726808594,75981567,74085724,77202744,761443604,0,45748795,0
3/2/14,03:45:00000,758496094,0,43248657,0,40593664063,39487074219,40703472656,75636879,73922119,77002251,758496094,0,43248657,0
3/2/14,03:50:00000,759013184,0,43636547,0,40581148438,39480750000,40690316406,75698532,74034828,77046829,759013184,0,43636547,0
3/2/14,03:55:00000,756143372,0,41197495,0,40587363281,39463726563,40695140625,75526985,73562561,76805862,756143372,0,41197495,0
3/2/14,04:00:00000,750536926,0,37665504,0,40585843750,39434488281,40694480469,75058792,72895256,76276176,750536926,0,37665504,0
3/2/14,04:05:00000,754755371,0,40270199,0,40631078125,39474316406,40737371094,75452820,73228386,76606415,754755371,0,40270199,0
3/2/14,04:10:00000,750358521,0,38428936,0,40630511719,39459078125,40737753906,75017113,72974854,75982307,750358521,0,38428936,0
3/2/14,04:15:00000,745577637,0,34258133,0,40570925781,39448691406,40680488281,74482605,72410324,75846390,745577576,0,34258133,0
3/2/14,04:20:00000,743361572,0,31429514,0,40560703125,39537179688,40666027344,74194031,72295746,75424873,743361572,0,31429514,0
3/2/14,04:25:00000,735036011,0,29164293,0,40562050781,39558628906,40667382813,73112236,71772720,74543312,735036011,0,29164293,0
3/2/14,04:30:00000,720328735,0,26379213,0,40559945313,39435601563,40661582031,71393707,71246925,72550735,720328674,0,26379213,0
3/2/14,04:35:00000,719529114,0,25306044,0,40593550781,39437343750,40694355469,71302162,71226494,72293007,719529114,0,25306044,0
3/2/14,04:40:00000,714267395,0,22772823,0,40590492188,39462738281,40692558594,70820824,70737602,71624405,714267395,0,22772823,0
3/2/14,04:45:00000,716538025,0,24101311,0,40577585938,39437187500,40680050781,70931908,70954842,72091660,716538025,0,24101311,0
3/2/14,04:50:00000,719198669,0,26592241,0,40576171875,39427550781,40678234375,71358910,71203316,72249702,719198669,0,26592241,0
3/2/14,04:55:00000,712127686,0,21549265,0,40587113281,39169625000,40691042969,70635765,70773735,71707214,712127686,0,21549265,0
